,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,country
90108,0,24,23,2,GBR
90109,0,9,23,0,FRA
90110,0,16,23,2,BEL
90111,0,8,23,0,FIN
90112,0,133,23,2,BEL
90113,0,24,23,2,FRA
90114,0,1,23,0,GBR
90115,0,6,23,0,PRT
90116,0,88,23,2,ITA
90117,0,87,23,2,PRT
90118,0,88,23,2,PRT
90119,0,87,23,2,PRT
90120,0,1,23,0,GBR
90121,0,109,22,3,FRA
90122,0,14,23,0,PRT
90123,0,249,23,1,BEL
90124,0,20,23,1,GBR
90125,0,45,23,0,DEU
90126,0,67,23,1,DEU
90127,0,10,23,2,DEU
90128,0,134,23,2,FRA
90129,0,43,23,0,ESP
90130,0,16,23,2,FRA
90131,0,71,23,1,DEU
90132,0,14,23,1,DEU
90133,0,211,23,0,GBR
90134,0,211,23,0,GBR
90135,0,211,23,0,GBR
90136,0,15,23,1,FRA
90137,0,45,23,1,BEL
90138,0,20,23,2,FRA
90139,0,140,22,2,PRT
90140,0,21,23,2,SWE
90141,0,38,23,0,CN
90142,0,138,23,0,BRA
90143,0,5,23,0,USA
90144,0,2,23,0,PRT
90145,0,136,23,2,FRA
90146,0,44,23,0,DEU
90147,0,140,22,2,PRT
90148,0,112,23,0,FRA
90149,0,20,23,0,FRA
90150,0,67,23,0,FRA
90151,0,67,23,0,FRA
90152,0,22,23,1,FRA
90153,0,0,23,0,DEU
90154,0,25,23,0,NLD
90155,0,25,23,0,NLD
90156,0,13,23,1,PRT
90157,0,141,23,2,NLD
90158,0,141,23,2,NLD
90159,0,11,23,2,DEU
90160,0,0,23,0,DEU
90161,0,15,23,0,TUR
90162,0,212,23,1,GBR
90163,0,15,23,0,TUR
90164,0,8,23,0,PRT
90165,0,113,23,0,DEU
90166,0,14,23,0,DEU
90167,0,8,23,0,FRA
90168,0,116,23,0,FRA
90169,0,32,23,2,BEL
90170,0,11,23,1,FRA
90171,0,11,23,0,FRA
90172,0,48,23,1,DEU
90173,0,48,23,1,DEU
90174,0,6,23,0,PRT
90175,0,6,23,0,PRT
90176,0,2,23,0,PRT
90177,0,9,23,0,FRA
90178,0,14,23,0,USA
90179,0,2,23,0,USA
90180,0,18,23,1,FRA
90181,0,12,23,1,EST
90182,0,10,23,0,FRA
90183,0,4,23,1,FRA
90184,0,19,23,1,HRV
90185,0,29,23,0,GBR
90186,0,8,23,2,FRA
90187,0,1,23,0,NOR
90188,0,97,23,2,DEU
90189,0,4,23,0,GBR
90190,0,52,23,0,AUT
90191,0,111,23,2,FRA
90192,0,16,23,1,GBR
90193,0,7,23,2,PRT
90194,0,69,23,1,GBR
90195,0,1,23,1,FRA
90196,0,1,23,0,PRT
90197,0,0,23,0,GBR
90198,0,71,23,1,DEU
90199,0,2,23,0,PRT
90200,0,47,23,0,CHE
90201,0,112,23,0,FRA
90202,0,117,23,0,FRA
90203,0,192,22,2,GBR
90204,0,192,22,2,GBR
90205,0,3,23,2,PRT
90206,0,59,22,2,DEU
90207,0,110,23,0,USA
90208,0,110,23,0,USA
90209,0,72,23,0,AUT
90210,0,72,23,0,AUT
90211,0,1,23,0,BRA
90212,0,255,23,0,PRT
90213,0,24,23,0,PRT
90214,0,7,23,0,PRT
90215,0,0,2,0,PRT
90216,0,4,16,0,PRT
90217,0,0,23,0,PRT
90218,0,60,23,0,FRA
90219,0,25,23,0,ISR
90220,0,91,23,0,DEU
90221,0,4,23,0,BEL
90222,0,3,23,0,PRT
90223,0,16,23,0,ESP
90224,0,56,23,0,NLD
90225,0,56,23,0,FRA
90226,0,114,23,0,FRA
90227,0,114,23,0,FRA
90228,0,1,23,0,PRT
90229,0,51,23,0,FRA
90230,0,51,23,0,FRA
90231,0,2,23,0,GBR
90232,0,0,23,0,PRT
90233,0,1,23,0,GBR
90234,0,1,23,0,PRT
90235,0,31,23,0,FRA
90236,0,1,23,0,PRT
90237,0,154,23,1,DEU
90238,0,26,23,0,DEU
90239,0,6,23,0,NLD
90240,0,1,23,0,PRT
90241,0,112,23,0,FRA
90242,0,1,23,0,HRV
90243,0,24,23,0,FRA
90244,0,31,23,0,FRA
90245,0,112,23,0,FRA
90246,0,76,23,1,CHE
90247,0,112,23,0,FRA
90248,0,112,23,0,FRA
90249,0,112,23,0,FRA
90250,0,54,23,0,NLD
90251,0,0,23,0,LUX
90252,0,59,22,2,CHE
90253,0,112,23,0,FRA
90254,0,112,23,0,FRA
90255,0,112,23,0,FRA
90256,0,112,23,0,FRA
90257,0,112,23,0,FRA
90258,0,228,23,0,PRT
90259,0,112,23,0,PRT
90260,0,112,23,0,FRA
90261,0,112,23,0,FRA
90262,0,112,23,0,FRA
90263,0,111,23,0,FRA
90264,0,112,23,0,FRA
90265,0,112,23,0,FRA
90266,0,112,23,0,FRA
90267,0,31,23,0,FRA
90268,0,20,23,2,DEU
90269,0,112,23,0,FRA
90270,0,54,23,0,PRT
90271,0,54,23,0,PRT
90272,0,30,23,0,ITA
90273,0,2,23,0,PRT
90274,0,2,23,0,PRT
90275,0,102,23,0,USA
90276,0,17,23,0,COL
90277,0,77,23,0,ITA
90278,0,112,23,0,FRA
90279,0,111,23,0,FRA
90280,0,28,23,0,PRT
90281,0,21,23,0,HUN
90282,0,53,23,0,PRT
90283,0,88,23,0,PRT
90284,0,87,23,0,ITA
90285,0,127,23,0,PRT
90286,0,0,23,0,FRA
90287,0,72,23,0,DEU
90288,0,16,23,0,SWE
90289,0,16,23,0,GBR
90290,0,228,23,0,GBR
90291,0,50,23,0,FRA
90292,0,11,23,0,GBR
90293,0,0,23,0,FRA
90294,0,122,23,1,BRA
90295,0,93,23,0,DEU
90296,0,93,23,0,DEU
90297,0,95,23,0,PRT
90298,0,19,23,0,USA
90299,0,146,23,0,PRT
90300,0,52,23,0,AUT
90301,0,5,23,0,CHL
90302,0,199,23,0,PRT
90303,0,99,23,0,DEU
90304,0,188,23,0,ITA
90305,0,112,23,0,PRT
90306,0,2,23,0,PRT
90307,0,65,23,0,PRT
90308,0,15,23,0,ITA
90309,0,17,23,0,BGR
90310,0,104,23,0,PRT
90311,0,142,23,2,PRT
90312,0,112,23,0,FRA
90313,0,1,23,0,FRA
90314,0,112,23,0,FRA
90315,0,8,23,0,GBR
90316,0,70,23,0,FRA
90317,0,50,23,0,ESP
90318,0,49,23,0,ESP
90319,0,4,23,0,PRT
90320,0,112,23,0,FRA
90321,0,13,23,0,FRA
90322,0,70,23,0,FRA
90323,0,70,23,0,FRA
90324,0,70,23,0,PRT
90325,0,23,23,0,AUS
90326,0,70,23,0,FRA
90327,0,1,23,0,DEU
90328,0,70,23,0,FRA
90329,0,220,23,0,GBR
90330,0,70,23,0,ESP
90331,0,70,23,0,PRT
90332,0,70,23,0,FRA
90333,0,70,23,0,FRA
90334,0,2,23,0,FRA
90335,0,70,23,0,FRA
90336,0,70,23,0,FRA
90337,0,70,23,0,PRT
90338,0,126,23,0,DEU
90339,0,70,23,0,FRA
90340,0,70,23,0,PRT
90341,0,126,23,0,DEU
90342,0,144,23,0,IRL
90343,0,70,23,0,PRT
90344,0,93,23,0,PRT
90345,0,93,23,0,PRT
90346,0,112,23,0,FRA
90347,0,112,23,0,FRA
90348,0,9,23,0,PRT
90349,0,122,23,1,BRA
90350,0,134,23,1,BEL
90351,0,112,23,0,FRA
90352,0,1,23,0,AGO
90353,0,70,23,0,FRA
90354,0,146,23,0,PRT
90355,0,2,23,0,PRT
90356,0,92,23,0,ITA
90357,0,92,23,0,ITA
90358,0,111,23,0,BEL
90359,0,126,23,0,PRT
90360,0,220,23,0,GBR
90361,0,40,24,1,PRT
90362,0,143,23,1,DEU
90363,0,57,23,1,FRA
90364,0,213,23,3,ROU
90365,0,213,23,3,ROU
90366,0,101,23,1,ITA
90367,0,0,24,1,GBR
90368,0,7,23,1,GBR
90369,0,14,23,1,GBR
90370,0,15,23,1,USA
90371,0,116,23,1,IRL
90372,0,18,23,1,FRA
90373,0,68,23,1,FRA
90374,0,95,23,1,IRL
90375,0,50,23,1,ITA
90376,0,191,23,1,PRT
90377,0,50,23,1,PRT
90378,0,85,23,1,AUT
90379,0,6,24,1,FRA
90380,0,134,23,1,ITA
90381,0,6,24,1,FRA
90382,0,134,23,1,ITA
90383,0,4,23,1,ISR
90384,0,191,23,1,PRT
90385,0,191,23,1,FRA
90386,0,0,24,1,CHE
90387,0,93,23,1,FRA
90388,0,7,23,1,HRV
90389,0,16,23,1,AUS
90390,0,102,24,1,PRT
90391,0,102,24,1,PRT
90392,0,10,23,3,CHE
90393,0,59,23,1,ITA
90394,0,17,23,1,ESP
90395,0,68,23,1,JAM
90396,0,117,23,1,PRT
90397,0,54,23,1,AUS
90398,0,13,23,1,PRT
90399,0,4,24,0,PRT
90400,0,58,24,1,DEU
90401,0,10,23,3,CHE
90402,0,191,23,1,PRT
90403,0,113,23,1,BEL
90404,0,142,23,1,FRA
90405,0,15,23,2,FRA
90406,0,141,23,1,PRT
90407,0,83,23,1,ESP
90408,0,191,23,1,FRA
90409,0,117,23,1,FRA
90410,0,10,23,3,DEU
90411,0,73,23,1,PRT
90412,0,21,23,1,DEU
90413,0,191,23,1,PRT
90414,0,73,23,1,PRT
90415,0,83,23,1,ESP
90416,0,8,23,1,PRT
90417,0,191,23,1,FRA
90418,0,191,23,1,PRT
90419,0,141,23,1,PRT
90420,0,13,24,1,AUT
90421,0,107,23,1,FRA
90422,0,191,23,1,PRT
90423,0,124,23,2,CHE
90424,0,124,23,2,MAR
90425,0,141,23,1,FRA
90426,0,191,23,1,FRA
90427,0,1,23,1,NZL
90428,0,191,23,1,FRA
90429,0,49,23,1,SWE
90430,0,191,23,1,PRT
90431,0,191,23,1,PRT
90432,0,191,23,1,PRT
90433,0,191,23,1,PRT
90434,0,107,23,1,FRA
90435,0,75,23,1,IRL
90436,0,107,23,1,FRA
90437,0,85,23,1,ITA
90438,0,14,23,2,GBR
90439,0,107,23,1,FRA
90440,0,2,23,1,PRT
90441,0,10,23,3,CHE
90442,0,10,23,3,CHE
90443,0,247,24,0,PRT
90444,0,220,23,2,USA
90445,0,220,23,2,USA
90446,0,220,23,2,PRT
90447,0,220,23,2,USA
90448,0,220,23,2,USA
90449,0,220,23,2,USA
90450,0,220,23,2,USA
90451,0,220,23,2,USA
90452,0,220,23,2,USA
90453,0,142,23,2,BRA
90454,0,220,23,2,USA
90455,0,220,23,2,USA
90456,0,220,23,2,USA
90457,0,220,23,2,PRT
90458,0,220,23,2,USA
90459,0,220,23,2,USA
90460,0,220,23,2,USA
90461,0,220,23,2,USA
90462,0,220,23,2,USA
90463,0,220,23,2,USA
90464,0,0,24,1,PRT
90465,0,121,23,2,DEU
90466,0,220,23,2,PRT
90467,0,220,23,2,USA
90468,0,220,23,2,USA
90469,0,125,23,2,AUT
90470,0,80,23,2,FRA
90471,0,109,23,2,FRA
90472,0,140,23,2,MEX
90473,0,220,23,2,PRT
90474,0,119,24,0,ESP
90475,0,220,23,2,USA
90476,0,220,23,2,USA
90477,0,220,23,2,USA
90478,0,141,24,2,MEX
90479,0,2,24,1,PRT
90480,0,139,23,2,PRT
90481,0,119,24,0,TUR
90482,0,119,24,0,TUR
90483,0,0,24,1,IRL
90484,0,119,24,0,ESP
90485,0,142,23,2,BRA
90486,0,119,24,0,PRT
90487,0,200,23,2,BEL
90488,0,111,24,2,USA
90489,0,79,24,0,FRA
90490,0,191,23,2,DEU
90491,0,121,23,2,GBR
90492,0,247,24,1,AUT
90493,0,247,24,1,AUT
90494,0,118,24,1,NLD
90495,0,247,24,1,AUT
90496,0,247,24,1,DEU
90497,0,247,24,1,DEU
90498,0,118,24,1,CHE
90499,0,118,24,1,GBR
90500,0,118,24,1,GBR
90501,0,1,24,0,ESP
90502,0,247,24,1,DEU
90503,0,119,23,2,FRA
90504,0,1,24,0,PRT
90505,0,0,24,0,PRT
90506,0,247,24,1,PRT
90507,0,247,24,1,DEU
90508,0,247,24,1,DEU
90509,0,247,24,1,DEU
90510,0,247,24,1,DEU
90511,0,247,24,1,DEU
90512,0,247,24,1,DEU
90513,0,247,24,1,DEU
90514,0,247,24,1,DEU
90515,0,247,24,1,DEU
90516,0,247,24,1,DEU
90517,0,247,24,1,AUT
90518,0,203,24,1,PRT
90519,0,247,24,1,DEU
90520,0,247,24,1,ITA
90521,0,247,24,1,DEU
90522,0,247,24,1,DEU
90523,0,0,24,0,PRT
90524,0,0,24,0,USA
90525,0,247,24,1,DEU
90526,0,247,24,1,DEU
90527,0,247,24,1,DEU
90528,0,118,24,1,RUS
90529,0,118,24,1,ESP
90530,0,118,24,1,ISR
90531,0,118,24,1,ISR
90532,0,118,24,1,ESP
90533,0,118,24,1,PRT
90534,0,118,24,1,GBR
90535,0,118,24,1,ISR
90536,0,247,24,1,DEU
90537,0,247,24,1,DEU
90538,0,118,24,1,DEU
90539,0,247,24,1,DEU
90540,0,247,24,1,DEU
90541,0,247,24,1,DEU
90542,0,247,24,1,DEU
90543,0,247,24,1,DEU
90544,0,247,24,1,DEU
90545,0,0,24,0,PRT
90546,0,119,24,0,PRT
90547,0,247,24,1,DEU
90548,0,247,24,1,DEU
90549,0,247,24,1,DEU
90550,0,247,24,1,DEU
90551,0,247,24,1,DEU
90552,0,247,24,1,DEU
90553,0,247,24,1,DEU
90554,0,247,24,1,DEU
90555,0,247,24,1,DEU
90556,0,247,24,1,CHE
90557,0,247,24,1,DEU
90558,0,247,24,1,DEU
90559,0,247,24,1,DEU
90560,0,247,24,1,DEU
90561,0,247,24,1,DEU
90562,0,247,24,1,DEU
90563,0,1,24,0,PRT
90564,0,247,24,1,PRT
90565,0,247,24,1,DEU
90566,0,247,24,1,DEU
90567,0,247,24,1,DEU
90568,0,247,24,1,DEU
90569,0,247,24,1,DEU
90570,0,247,24,1,PRT
90571,0,247,24,1,DEU
90572,0,247,24,1,DEU
90573,0,247,24,1,DEU
90574,0,247,24,1,DEU
90575,0,247,24,1,DEU
90576,0,247,24,1,DEU
90577,0,0,24,0,PRT
90578,0,118,24,1,DEU
90579,0,1,24,0,PRT
90580,0,6,23,1,PRT
90581,0,118,24,1,PRT
90582,0,118,24,1,PRT
90583,0,118,24,1,PRT
90584,0,118,24,1,RUS
90585,0,6,24,0,BRA
90586,0,0,24,0,ESP
90587,0,118,24,1,POL
90588,0,118,24,1,POL
90589,0,118,24,1,SVK
90590,0,118,24,1,FRA
90591,0,118,24,1,HUN
90592,0,118,24,1,FRA
90593,0,118,24,1,HUN
90594,0,118,24,1,HUN
90595,0,118,24,1,RUS
90596,0,118,24,1,BGR
90597,0,6,24,0,ITA
90598,0,118,24,1,TUR
90599,0,118,24,1,TUR
90600,0,1,24,0,CN
90601,0,109,24,0,PRT
90602,0,118,24,1,USA
90603,0,118,24,1,TUR
90604,0,14,24,0,USA
90605,0,0,24,0,ESP
90606,0,118,24,1,DEU
90607,0,5,24,0,NZL
90608,0,118,24,1,TUR
90609,0,118,24,1,TUR
90610,0,13,24,0,ESP
90611,0,32,42,1,ESP
90612,0,8,12,0,ESP
90613,0,40,20,1,ESP
90614,0,0,24,0,PRT
90615,0,0,24,0,PRT
90616,0,0,24,1,TUN
90617,0,0,24,0,ESP
90618,0,118,24,1,ITA
90619,0,118,24,1,ESP
90620,0,43,24,0,USA
90621,0,43,24,0,PRT
90622,0,16,24,0,TUR
90623,0,20,24,0,BEL
90624,0,2,24,0,ESP
90625,0,118,24,1,SVN
90626,0,118,24,1,SVN
90627,0,16,24,0,TUR
90628,0,16,24,0,CYP
90629,0,118,24,1,SVN
90630,0,14,24,0,ESP
90631,0,118,24,1,SWE
90632,0,118,24,1,PRT
90633,0,128,24,1,BEL
90634,0,1,24,0,ESP
90635,0,12,24,0,ESP
90636,0,128,24,1,BEL
90637,0,118,24,1,SWE
90638,0,1,24,0,PRT
90639,0,115,24,1,BEL
90640,0,115,24,1,BEL
90641,0,5,24,0,PRT
90642,0,117,24,2,NLD
90643,0,18,24,0,TUR
90644,0,118,24,1,BGR
90645,0,16,24,0,TUR
90646,0,0,24,0,PRT
90647,0,118,24,1,GBR
90648,0,118,24,1,DEU
90649,0,118,24,1,BEL
90650,0,118,24,1,POL
90651,0,138,24,2,GBR
90652,0,118,24,1,ESP
90653,0,118,24,1,PRT
90654,0,118,24,1,ITA
90655,0,118,24,1,ITA
90656,0,0,24,0,GBR
90657,0,134,24,2,URY
90658,0,118,24,1,POL
90659,0,118,24,1,PRT
90660,0,130,24,1,NLD
90661,0,0,24,1,FRA
90662,0,37,24,0,PRT
90663,0,5,24,0,GBR
90664,0,0,24,0,PRT
90665,0,118,24,1,ITA
90666,0,118,24,1,NLD
90667,0,118,24,1,BGR
90668,0,118,24,1,TUR
90669,0,114,24,1,DEU
90670,0,0,24,0,BRA
90671,0,2,24,0,CN
90672,0,118,24,1,RUS
90673,0,118,24,1,RUS
90674,0,118,24,1,RUS
90675,0,118,24,1,PRT
90676,0,20,24,0,FRA
90677,0,118,24,1,SWE
90678,0,1,24,0,SVK
90679,0,98,24,2,GBR
90680,0,117,24,2,CHL
90681,0,40,24,0,JPN
90682,0,0,24,0,DEU
90683,0,2,24,0,DEU
90684,0,19,24,0,NLD
90685,0,4,24,1,DEU
90686,0,118,24,1,CZE
90687,0,60,24,0,GBR
90688,0,118,24,1,TUR
90689,0,0,24,0,DZA
90690,0,118,24,1,PRT
90691,0,130,24,1,HRV
90692,0,118,24,1,SWE
90693,0,34,24,0,PRT
90694,0,3,24,0,ESP
90695,0,18,24,0,USA
90696,0,18,24,0,USA
90697,0,125,24,0,GBR
90698,0,20,24,0,FRA
90699,0,147,24,2,DEU
90700,0,58,24,0,PRT
90701,0,8,24,0,CHE
90702,0,0,24,0,FRA
90703,0,50,24,0,ESP
90704,0,118,24,1,ESP
90705,0,83,24,0,NLD
90706,0,10,24,0,FRA
90707,0,82,24,1,DEU
90708,0,29,24,0,POL
90709,0,21,24,0,ESP
90710,0,18,24,0,IRN
90711,0,119,24,0,NLD
90712,0,118,24,1,HUN
90713,0,118,24,1,POL
90714,0,118,24,1,BEL
90715,0,0,24,0,PRT
90716,0,118,24,1,NLD
90717,0,37,24,0,DEU
90718,0,41,24,0,BRA
90719,0,7,19,0,BRA
90720,0,118,24,1,GBR
90721,0,63,24,0,USA
90722,0,118,24,1,RUS
90723,0,118,24,1,POL
90724,0,118,24,1,ESP
90725,0,118,24,1,TUR
90726,0,118,24,1,DEU
90727,0,9,24,0,IRN
90728,0,3,24,0,USA
90729,0,13,24,0,DEU
90730,0,13,24,0,SGP
90731,0,45,24,0,FRA
90732,0,81,24,0,FRA
90733,0,45,24,0,FRA
90734,0,0,24,0,PRT
90735,0,1,24,0,PRT
90736,0,24,24,0,UKR
90737,0,5,24,0,DEU
90738,0,3,24,0,PRT
90739,0,107,24,0,PRT
90740,0,4,24,0,IRL
90741,0,111,24,0,DEU
90742,0,48,24,0,ARG
90743,0,2,24,0,TUR
90744,0,73,24,0,GBR
90745,0,1,24,0,PRT
90746,0,38,24,0,ARG
90747,0,58,24,0,ESP
90748,0,3,24,0,NLD
90749,0,104,24,0,DEU
90750,0,104,24,0,DEU
90751,0,3,24,0,PRT
90752,0,74,24,0,GBR
90753,0,7,24,0,SWE
90754,0,0,24,0,FRA
90755,0,0,24,0,PRT
90756,0,215,24,1,IRL
90757,0,109,24,0,GBR
90758,0,49,24,0,ARG
90759,0,13,24,0,CHN
90760,0,0,24,0,NZL
90761,0,133,24,0,NOR
90762,0,133,24,0,NOR
90763,0,87,24,0,PRT
90764,0,62,24,0,CHE
90765,0,142,24,0,DNK
90766,0,79,24,0,IRL
90767,0,20,24,0,ITA
90768,0,14,24,0,USA
90769,0,240,24,0,DEU
90770,0,70,24,0,PRT
90771,0,70,24,0,PRT
90772,0,70,24,0,PRT
90773,0,70,24,0,FRA
90774,0,101,24,0,DEU
90775,0,101,24,0,PRT
90776,0,75,24,0,FRA
90777,0,14,24,0,USA
90778,0,131,24,0,CHE
90779,0,3,24,0,PRT
90780,0,6,24,0,CN
90781,0,74,24,0,FRA
90782,0,1,24,0,PRT
90783,0,29,24,0,ISR
90784,0,107,24,0,PRT
90785,0,107,24,0,PRT
90786,0,107,24,0,PRT
90787,0,14,24,0,ITA
90788,0,107,24,0,PRT
90789,0,107,24,0,PRT
90790,0,14,24,0,ITA
90791,0,107,24,0,PRT
90792,0,3,24,0,PRT
90793,0,107,24,0,PRT
90794,0,1,24,0,FIN
90795,0,107,24,0,PRT
90796,0,107,24,0,PRT
90797,0,107,24,0,PRT
90798,0,107,24,0,PRT
90799,0,107,24,0,PRT
90800,0,231,24,0,IRL
90801,0,107,24,0,PRT
90802,0,107,24,0,PRT
90803,0,67,24,0,FRA
90804,0,53,24,0,FRA
90805,0,113,24,0,FRA
90806,0,3,24,0,PRT
90807,0,3,24,0,PRT
90808,0,0,24,0,PRT
90809,0,82,24,0,DEU
90810,0,5,24,0,PRT
90811,0,106,24,0,USA
90812,0,113,24,0,FRA
90813,0,35,24,0,FRA
90814,0,5,24,0,FRA
90815,0,87,24,0,GBR
90816,0,136,24,0,CHE
90817,0,136,24,0,CHE
90818,0,87,24,0,GBR
90819,0,82,24,0,PRT
90820,0,113,24,0,FRA
90821,0,113,24,0,FRA
90822,0,87,24,0,GBR
90823,0,87,24,0,GBR
90824,0,2,24,0,PRT
90825,0,1,24,0,PRT
90826,0,133,24,0,NOR
90827,0,70,24,0,FRA
90828,0,133,24,0,NOR
90829,0,118,24,1,USA
90830,0,82,24,0,DEU
90831,0,67,24,0,FRA
90832,0,107,24,0,ESP
90833,0,2,24,0,PRT
90834,0,99,24,0,GBR
90835,0,83,24,1,FRA
90836,0,83,24,1,FRA
90837,0,123,24,1,FRA
90838,0,70,24,1,DEU
90839,0,19,25,1,BRA
90840,0,0,25,1,IRL
90841,0,0,24,1,SWE
90842,0,207,24,1,IRL
90843,0,23,25,1,BRA
90844,0,23,25,1,BRA
90845,0,0,25,1,PRT
90846,0,66,24,1,SWE
90847,0,58,24,1,ESP
90848,0,83,24,1,ESP
90849,0,58,24,1,ESP
90850,0,136,24,1,PRT
90851,0,57,24,1,PRT
90852,0,137,24,1,PRT
90853,0,59,24,1,PRT
90854,0,132,24,1,PRT
90855,0,58,24,1,ESP
90856,0,57,24,1,PRT
90857,0,1,24,1,AUT
90858,0,3,24,1,PRT
90859,0,57,24,1,PRT
90860,0,57,24,1,PRT
90861,0,57,24,1,PRT
90862,0,132,24,1,DEU
90863,0,73,24,1,FRA
90864,0,73,24,1,FRA
90865,0,3,24,1,PRT
90866,0,57,24,1,PRT
90867,0,57,24,1,PRT
90868,0,57,24,1,PRT
90869,0,57,24,1,PRT
90870,0,57,24,1,PRT
90871,0,57,24,1,PRT
90872,0,57,24,1,PRT
90873,0,65,24,1,POL
90874,0,57,24,1,PRT
90875,0,57,24,1,PRT
90876,0,57,24,1,PRT
90877,0,57,24,1,PRT
90878,0,57,24,1,PRT
90879,0,57,24,1,PRT
90880,0,57,24,1,PRT
90881,0,137,24,1,PRT
90882,0,19,25,1,PRT
90883,0,19,25,1,PRT
90884,0,98,24,1,NLD
90885,0,98,24,1,PRT
90886,0,124,24,1,CHE
90887,0,54,24,1,FRA
90888,0,122,24,1,FRA
90889,0,57,24,1,PRT
90890,0,140,24,1,DEU
90891,0,105,24,1,ARG
90892,0,142,24,1,CZE
90893,0,105,24,1,ARG
90894,0,140,24,1,DEU
90895,0,57,24,1,PRT
90896,0,58,24,1,ESP
90897,0,137,24,1,PRT
90898,0,57,24,1,PRT
90899,0,111,24,1,FRA
90900,0,137,24,1,CHE
90901,0,5,25,1,FRA
90902,0,102,24,1,DEU
90903,0,124,24,1,CHE
90904,0,57,24,1,PRT
90905,0,57,24,1,PRT
90906,0,57,24,1,PRT
90907,0,57,24,1,PRT
90908,0,16,25,1,PRT
90909,0,57,24,1,PRT
90910,0,3,25,1,GBR
90911,0,57,24,1,PRT
90912,0,57,24,1,PRT
90913,0,57,24,1,PRT
90914,0,57,24,1,PRT
90915,0,57,24,1,PRT
90916,0,57,24,1,PRT
90917,0,56,24,1,DEU
90918,0,3,25,1,PRT
90919,0,57,24,1,DEU
90920,0,57,24,1,PRT
90921,0,57,24,1,PRT
90922,0,0,25,1,PRT
90923,0,20,25,1,PRT
90924,0,20,25,1,PRT
90925,0,17,25,1,GBR
90926,0,149,24,1,DEU
90927,0,7,24,1,FRA
90928,0,1,24,1,PRT
90929,0,102,24,1,CHE
90930,0,107,23,3,FRA
90931,0,0,25,2,GBR
90932,0,25,25,2,FRA
90933,0,14,25,2,PRT
90934,0,120,25,1,USA
90935,0,139,25,1,DEU
90936,0,117,24,2,PRT
90937,0,117,24,2,FRA
90938,0,2,25,1,USA
90939,0,18,25,2,BRA
90940,0,3,25,1,NLD
90941,0,11,25,1,CHE
90942,0,118,24,2,CHE
90943,0,24,25,2,ITA
90944,0,58,24,2,AUS
90945,0,147,24,2,ESP
90946,0,147,24,2,BIH
90947,0,1,25,1,GBR
90948,0,147,24,2,PRT
90949,0,54,24,2,DEU
90950,0,17,25,1,PRT
90951,0,5,25,1,PRT
90952,0,18,25,1,PRT
90953,0,4,25,1,ESP
90954,0,147,24,2,ITA
90955,0,13,25,1,DEU
90956,0,26,24,2,PRT
90957,0,2,25,2,PRT
90958,0,11,25,2,SWE
90959,0,11,25,2,PRT
90960,0,3,25,2,FRA
90961,0,54,24,2,FRA
90962,0,137,24,2,CHE
90963,0,147,24,2,CHE
90964,0,1,25,1,FRA
90965,0,92,24,2,FRA
90966,0,24,25,2,ITA
90967,0,9,25,1,ESP
90968,0,2,25,1,POL
90969,0,54,24,2,CHE
90970,0,4,25,2,FRA
90971,0,75,24,2,FRA
90972,0,147,24,2,PRT
90973,0,6,25,1,PRT
90974,0,1,25,2,PRT
90975,0,4,24,2,PRT
90976,0,4,25,2,BRA
90977,0,16,25,2,ROU
90978,0,95,24,2,BRA
90979,0,95,24,2,PRT
90980,0,14,25,1,ESP
90981,0,13,25,0,USA
90982,0,15,25,0,ESP
90983,0,11,25,0,PRT
90984,0,11,25,0,DEU
90985,0,34,25,2,USA
90986,0,34,25,2,USA
90987,0,29,25,0,PRT
90988,0,5,25,0,FRA
90989,0,1,25,1,GBR
90990,0,255,25,0,PRT
90991,0,32,25,2,PRT
90992,0,24,25,1,GBR
90993,0,5,25,0,PRT
90994,0,0,25,0,ESP
90995,0,3,25,2,FRA
90996,0,7,25,1,GBR
90997,0,42,25,1,NLD
90998,0,24,25,1,MLT
90999,0,15,25,0,CHE
91000,0,1,25,1,IRN
91001,0,0,25,1,FRA
91002,0,11,25,0,FRA
91003,0,24,25,1,ESP
91004,0,67,25,2,AUT
91005,0,95,24,2,BEL
91006,0,159,52,4,BEL
91007,0,208,24,2,BEL
91008,0,208,24,2,PRT
91009,0,96,25,1,ITA
91010,0,208,24,2,PRT
91011,0,1,25,1,PRT
91012,0,56,25,2,BEL
91013,0,2,25,0,PRT
91014,0,132,24,2,PRT
91015,0,87,24,2,PRT
91016,0,87,24,2,PRT
91017,0,82,24,2,GBR
91018,0,1,25,0,PRT
91019,0,1,25,0,PRT
91020,0,13,25,2,DNK
91021,0,0,25,1,CHE
91022,0,83,25,0,TWN
91023,0,14,25,2,GBR
91024,0,16,25,2,FRA
91025,0,21,25,2,ESP
91026,0,130,24,2,GBR
91027,0,122,24,2,GBR
91028,0,2,25,0,PRT
91029,0,18,25,2,DEU
91030,0,20,25,2,CHE
91031,0,7,25,1,NOR
91032,0,9,25,1,FRA
91033,0,1,25,0,CHE
91034,0,8,25,0,ECU
91035,0,2,25,1,FRA
91036,0,1,24,2,FRA
91037,0,0,25,0,SRB
91038,0,0,25,0,HRV
91039,0,2,25,0,PRT
91040,0,137,25,1,USA
91041,0,61,25,2,IRL
91042,0,8,25,1,CHN
